CountryName,CountryCode,Date,ConfirmedCases,ConfirmedCases_PercentChange,ConfirmedCases_LogChange,ConfirmedDeaths,ConfirmedDeaths_PercentChange,ConfirmedDeaths_LogChange,StringencyIndexForDisplay,StringencyIndexForDisplay_PercentChange,StringencyIndexForDisplay_LogChange,StringencyLegacyIndexForDisplay,StringencyLegacyIndexForDisplay_PercentChange,StringencyLegacyIndexForDisplay_LogChange,GovernmentResponseIndexForDisplay,GovernmentResponseIndexForDisplay_PercentChange,GovernmentResponseIndexForDisplay_LogChange,ContainmentHealthIndexForDisplay,ContainmentHealthIndexForDisplay_PercentChange,ContainmentHealthIndexForDisplay_LogChange,EconomicSupportIndexForDisplay,EconomicSupportIndexForDisplay_PercentChange,EconomicSupportIndexForDisplay_LogChange
United States,USA,2020-01-01,0,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-02,0,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-03,0,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-04,0,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-05,0,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-06,0,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-07,0,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-08,0,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-09,0,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-10,0,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-11,0,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-12,0,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-13,0,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-14,0,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-15,0,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-16,0,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-17,0,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-18,0,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-19,0,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-20,0,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-21,1,0.0,0.6931471805599453,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,3.57,0.0,1.5195132049061133,4.17,0.0,1.6428726885203377,0.00,0.0,0.0
United States,USA,2020-01-22,1,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,3.57,0.0,0.0,4.17,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-23,1,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,3.57,0.0,0.0,4.17,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-24,1,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,3.57,0.0,0.0,4.17,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-25,2,1.0,0.4054651081081645,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,3.57,0.0,0.0,4.17,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-26,2,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,3.57,0.0,0.0,4.17,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-27,5,1.5,0.6931471805599452,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,3.57,0.0,0.0,4.17,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-28,5,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,3.57,0.0,0.0,4.17,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-29,5,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,3.57,0.0,0.0,4.17,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-30,5,0.0,0.0,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,3.57,0.0,0.0,4.17,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-01-31,6,0.2,0.15415067982725827,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,3.57,0.0,0.0,4.17,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-01,7,0.16666666666666666,0.13353139262452252,0,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,3.57,0.0,0.0,4.17,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-02,8,0.14285714285714285,0.11778303565638382,0,0.0,0.0,5.56,0.0,1.8809906029559975,7.14,0.0,2.096790180014449,7.14,1.0,0.5772769751083358,8.33,0.9976019184652278,0.5903623263389148,0.00,0.0,0.0
United States,USA,2020-02-03,11,0.375,0.2876820724517808,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-04,11,0.0,0.0,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-05,11,0.0,0.0,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-06,12,0.09090909090909091,0.08004270767353638,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-07,12,0.0,0.0,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-08,12,0.0,0.0,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-09,12,0.0,0.0,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-10,12,0.0,0.0,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-11,13,0.08333333333333333,0.07410797215372167,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-12,13,0.0,0.0,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-13,14,0.07692307692307693,0.06899287148695166,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-14,15,0.07142857142857142,0.06453852113757108,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-15,15,0.0,0.0,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-16,15,0.0,0.0,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-17,15,0.0,0.0,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-18,15,0.0,0.0,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-19,15,0.0,0.0,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-20,15,0.0,0.0,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-21,16,0.06666666666666667,0.06062462181643502,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-22,35,1.1875,0.7503055943998937,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-23,35,0.0,0.0,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-24,35,0.0,0.0,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-25,53,0.5142857142857142,0.4054651081081646,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-26,53,0.0,0.0,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-27,59,0.11320754716981132,0.10536051565782589,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,8.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-02-28,60,0.01694915254237288,0.01652930195121094,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,9.52,0.3333333333333333,0.25648802729511466,11.11,0.33373349339735886,0.26079654270574837,0.00,0.0,0.0
United States,USA,2020-02-29,66,0.1,0.09381875521765437,0,0.0,0.0,5.56,0.0,0.0,7.14,0.0,0.0,9.52,0.0,0.0,11.11,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-03-01,69,0.045454545454545456,0.04380262265839363,1,0.0,0.6931471805599453,8.33,0.498201438848921,0.35224441190325506,11.90,0.6666666666666667,0.46043713135317743,11.31,0.18802521008403372,0.15713373288679833,13.19,0.18721872187218724,0.1585059336069503,0.00,0.0,0.0
United States,USA,2020-03-02,89,0.2898550724637681,0.25131442828090567,2,1.0,0.4054651081081645,11.11,0.33373349339735886,0.26079654270574837,15.48,0.30084033613445377,0.24492021311369916,13.10,0.15826702033598578,0.1357628571877605,15.28,0.15845337376800606,0.1373998694024432,0.00,0.0,0.0
United States,USA,2020-03-03,103,0.15730337078651685,0.14458122881110747,6,2.0,0.8472978603872034,11.11,0.0,0.0,15.48,0.0,0.0,13.10,0.0,0.0,15.28,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-03-04,125,0.21359223300970873,0.19189100781010549,9,0.5,0.35667494393873267,11.11,0.0,0.0,15.48,0.0,0.0,15.48,0.18167938931297717,0.1559727270972031,18.06,0.18193717277486907,0.15765453765166138,0.00,0.0,0.0
United States,USA,2020-03-05,159,0.272,0.23889190828234863,11,0.2222222222222222,0.18232155679395445,20.37,0.8334833483348336,0.5679565117660554,26.19,0.6918604651162791,0.5007017341630537,21.43,0.3843669250645994,0.30825182405079143,25.00,0.3842746400885937,0.3105046397954263,0.00,0.0,0.0
United States,USA,2020-03-06,233,0.46540880503144655,0.3801473001238751,12,0.09090909090909091,0.08004270767353638,20.37,0.0,0.0,26.19,0.0,0.0,21.43,0.0,0.0,25.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-03-07,338,0.45064377682403434,0.37067899202274823,14,0.16666666666666666,0.14310084364067333,20.37,0.0,0.0,26.19,0.0,0.0,21.43,0.0,0.0,25.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-03-08,433,0.28106508875739644,0.2470444267199552,17,0.21428571428571427,0.18232155679395445,20.37,0.0,0.0,26.19,0.0,0.0,21.43,0.0,0.0,25.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-03-09,554,0.279445727482679,0.2459235796460293,21,0.23529411764705882,0.20067069546215155,20.37,0.0,0.0,26.19,0.0,0.0,21.43,0.0,0.0,25.00,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-03-10,754,0.36101083032490977,0.3077496355025904,26,0.23809523809523808,0.20479441264601306,20.37,0.0,0.0,26.19,0.0,0.0,22.32,0.04153056462902476,0.038912012950174546,26.04,0.04159999999999996,0.03922071315328113,0.00,0.0,0.0
United States,USA,2020-03-11,1025,0.3594164456233422,0.30670527648169,28,0.07692307692307693,0.07145896398214502,21.76,0.06823760432007857,0.0630165399270739,26.19,0.0,0.0,23.21,0.03987455197132619,0.03745440946767564,27.08,0.039938556067588296,0.03774032798284699,0.00,0.0,0.0
United States,USA,2020-03-12,1312,0.28,0.2466468485720812,30,0.07142857142857142,0.06669137449867213,30.09,0.3828124999999999,0.31188161481253207,30.95,0.18174875906834662,0.16132292217916433,28.57,0.23093494183541574,0.19999456291441842,33.33,0.2307976366322009,0.20096202831199017,0.00,0.0,0.0
United States,USA,2020-03-13,1663,0.26753048780487804,0.2369097470783581,40,0.3333333333333333,0.2795848622191617,30.09,0.0,0.0,30.95,0.0,0.0,28.57,0.0,0.0,33.33,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-03-14,2174,0.30727600721587495,0.26780432214163064,47,0.175,0.1576289442035832,35.65,0.1847789963443004,0.16452720426199807,40.48,0.3079159935379644,0.2610392025377828,34.52,0.20826041302065113,0.18333558425958385,40.28,0.20852085208520862,0.1843585137037067,0.00,0.0,0.0
United States,USA,2020-03-15,2951,0.3574057037718491,0.30545424219757855,57,0.2127659574468085,0.18924199963852795,41.20,0.1556802244039272,0.14100679270930572,40.48,0.0,0.0,38.10,0.10370799536500573,0.0960265488673504,44.44,0.10327706057596814,0.09601465323958891,0.00,0.0,0.0
United States,USA,2020-03-16,3774,0.27888851236868856,0.24591747596276115,69,0.21052631578947367,0.18805223150294026,52.31,0.26966019417475723,0.2337037097927035,54.76,0.3527667984189724,0.295845383090942,45.24,0.18740157480314962,0.16772275737280218,52.78,0.18766876687668776,0.16850887642782242,0.00,0.0,0.0
United States,USA,2020-03-17,4661,0.23502914679385267,0.21104415791257836,85,0.2318840579710145,0.20585205420414798,55.09,0.053144714203785144,0.0508336126855764,59.52,0.08692476260043837,0.0819171224678863,47.02,0.03934571175950489,0.03777236642898529,54.86,0.03940886699507386,0.03794690967631231,0.00,0.0,0.0
United States,USA,2020-03-18,6427,0.37888865050418363,0.32121890726170044,108,0.27058823529411763,0.2370005859756361,55.09,0.0,0.0,59.52,0.0,0.0,47.02,0.0,0.0,54.86,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-03-19,9415,0.464913645557803,0.3817469220827103,150,0.3888888888888889,0.32593195458578084,67.13,0.21855146124523492,0.19446010126533064,70.24,0.18010752688172027,0.16308056950130645,54.76,0.1646108039132283,0.1494391756591611,63.89,0.16460080204156036,0.14984496811604675,0.00,0.0,0.0
United States,USA,2020-03-20,14250,0.5135422198619225,0.4144167097330982,150,0.0,0.0,67.13,0.0,0.0,70.24,0.0,0.0,54.76,0.0,0.0,63.89,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-03-21,19624,0.37712280701754386,0.3199771839773966,260,0.7333333333333333,0.5472405705077694,72.69,0.08282437062416212,0.07844945999333142,72.14,0.027050113895216485,0.026320954299773547,58.33,0.06519357195032871,0.06205831381828375,68.06,0.06526843011425891,0.0622821633287689,0.00,0.0,0.0
United States,USA,2020-03-22,26747,0.36297390949857317,0.30965544052326166,340,0.3076923076923077,0.26736206996082323,72.69,0.0,0.0,72.14,0.0,0.0,58.33,0.0,0.0,68.06,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-03-23,35206,0.31625976745055523,0.2747852222779308,471,0.38529411764705884,0.32509650830203807,72.69,0.0,0.0,72.14,0.0,0.0,58.33,0.0,0.0,68.06,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-03-24,46442,0.3191501448616713,0.2769808277567751,590,0.2526539278131635,0.2248370318205435,72.69,0.0,0.0,72.14,0.0,0.0,58.33,0.0,0.0,68.06,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-03-25,55231,0.18924680246328754,0.17331674123452423,801,0.3576271186440678,0.30529259046041624,72.69,0.0,0.0,72.14,0.0,0.0,58.33,0.0,0.0,68.06,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-03-26,69194,0.25281092140283534,0.225386110216931,1050,0.31086142322097376,0.2703887630104367,72.69,0.0,0.0,72.14,0.0,0.0,58.33,0.0,0.0,68.06,0.0,0.0,0.00,0.0,0.0
United States,USA,2020-03-27,85991,0.24275226175679973,0.21732566299286837,1296,0.2342857142857143,0.21031181343949257,72.69,0.0,0.0,72.14,0.0,0.0,67.26,0.15309446254071674,0.14020886320800852,68.06,0.0,0.0,62.50,0.0,4.151039905898646
United States,USA,2020-03-28,104686,0.2174064727704062,0.19672067721781517,1707,0.31712962962962965,0.2752691900320716,72.69,0.0,0.0,72.14,0.0,0.0,67.26,0.0,0.0,68.06,0.0,0.0,62.50,0.0,0.0
United States,USA,2020-03-29,124665,0.19084691362741915,0.17466321524996253,2191,0.28353837141183363,0.24949127371939017,72.69,0.0,0.0,72.14,0.0,0.0,67.26,0.0,0.0,68.06,0.0,0.0,62.50,0.0,0.0
United States,USA,2020-03-30,143025,0.14727469618577788,0.13738827077626325,2509,0.14513920584208123,0.1354683840579236,72.69,0.0,0.0,72.14,0.0,0.0,67.26,0.0,0.0,68.06,0.0,0.0,62.50,0.0,0.0
United States,USA,2020-03-31,164620,0.15098758958224087,0.14061943020728407,3170,0.26345157433240335,0.23376424241251836,72.69,0.0,0.0,72.14,0.0,0.0,67.26,0.0,0.0,68.06,0.0,0.0,62.50,0.0,0.0
United States,USA,2020-04-01,189618,0.15185275179200583,0.14137093364851339,4079,0.28675078864353315,0.25204999285985963,72.69,0.0,0.0,72.14,0.0,0.0,67.26,0.0,0.0,68.06,0.0,0.0,62.50,0.0,0.0
United States,USA,2020-04-02,216721,0.1429347424822538,0.13359863046125753,5138,0.25962245648443244,0.23076151959402225,72.69,0.0,0.0,72.14,0.0,0.0,67.26,0.0,0.0,68.06,0.0,0.0,62.50,0.0,0.0
United States,USA,2020-04-03,245540,0.13297742258479797,0.12484851316872891,6053,0.1780848579213702,0.1638607025894352,72.69,0.0,0.0,72.14,0.0,0.0,67.26,0.0,0.0,68.06,0.0,0.0,62.50,0.0,0.0
United States,USA,2020-04-04,277965,0.13205587684287692,0.12403486465225733,7157,0.18238889806707417,0.16751140174430645,72.69,0.0,0.0,72.14,0.0,0.0,69.05,0.026613143027059052,0.025885329304455418,70.14,0.030561269468116343,0.029674074558462493,62.50,0.0,0.0
United States,USA,2020-04-05,312237,0.12329609842965841,0.11626691346976692,8501,0.18778817940477854,0.17207081759276477,72.69,0.0,0.0,72.14,0.0,0.0,69.05,0.0,0.0,70.14,0.0,0.0,62.50,0.0,0.0
United States,USA,2020-04-06,337635,0.08134205747557144,0.07820267458516561,9647,0.1348076696859193,0.1264492100482304,72.69,0.0,0.0,72.14,0.0,0.0,70.83,0.025778421433743683,0.025092943303693716,72.22,0.029654975762760168,0.02881884117178135,62.50,0.0,0.0
United States,USA,2020-04-07,368196,0.09051490514905149,0.08664972891221723,10989,0.13911060433295325,0.13023512843069973,72.69,0.0,0.0,72.14,0.0,0.0,70.83,0.0,0.0,72.22,0.0,0.0,62.50,0.0,0.0
United States,USA,2020-04-08,398809,0.08314321719953503,0.07986699197898695,12895,0.17344617344617344,0.1599314173487425,72.69,0.0,0.0,72.14,0.0,0.0,70.83,0.0,0.0,72.22,0.0,0.0,62.50,0.0,0.0
United States,USA,2020-04-09,432132,0.08355628885005102,0.08024829823314228,14817,0.14905001938735943,0.13892547223019314,72.69,0.0,0.0,72.14,0.0,0.0,70.83,0.0,0.0,72.22,0.0,0.0,62.50,0.0,0.0
United States,USA,2020-04-10,466033,0.07845056603074986,0.07552518160536081,16690,0.12640885469393265,0.11902699400181582,72.69,0.0,0.0,72.14,0.0,0.0,70.83,0.0,0.0,72.22,0.0,0.0,62.50,0.0,0.0
