Symbol,Name,Date,Log Return
IBM,International Business Machines,2020-03-16,-0.08574051
IBM,International Business Machines,2020-03-09,-0.08084555
IBM,International Business Machines,2020-10-20,-0.06713372
ICE,Intercontinental Exchange,2020-03-12,-0.13108158
ICE,Intercontinental Exchange,2020-03-16,-0.11446511
ICE,Intercontinental Exchange,2020-03-18,-0.09143696
ICE,Intercontinental Exchange,2020-03-23,-0.087871134
ICE,Intercontinental Exchange,2020-02-04,-0.07738901
IDXX,IDEXX Laboratories,2020-03-16,-0.12711649
IDXX,IDEXX Laboratories,2020-11-09,-0.09114608
IDXX,IDEXX Laboratories,2020-06-11,-0.074402004
IDXX,IDEXX Laboratories,2020-09-03,-0.0635824
IDXX,IDEXX Laboratories,2020-03-19,-0.06002159
IEX,IDEX Corporation,2020-03-16,-0.12305107
IEX,IDEX Corporation,2020-03-18,-0.09976594
IEX,IDEX Corporation,2020-03-12,-0.0909894
IEX,IDEX Corporation,2020-10-28,-0.07494368
IEX,IDEX Corporation,2020-03-09,-0.07487626
IFF,International Flavors & Fragrances,2019-12-16,-0.11019876
IFF,International Flavors & Fragrances,2020-03-12,-0.107479505
IFF,International Flavors & Fragrances,2020-03-09,-0.08507997
IFF,International Flavors & Fragrances,2020-03-23,-0.08271533
IFF,International Flavors & Fragrances,2020-03-16,-0.07157107
ILMN,Illumina Inc,2020-08-07,-0.11581288
ILMN,Illumina Inc,2020-03-16,-0.10050083
ILMN,Illumina Inc,2020-03-12,-0.09694558
ILMN,Illumina Inc,2020-09-21,-0.0897655
ILMN,Illumina Inc,2020-09-16,-0.08816069
INCY,Incyte,2020-01-03,-0.09857244
INCY,Incyte,2020-11-05,-0.0746394
INCY,Incyte,2020-03-09,-0.0673129
INCY,Incyte,2020-03-23,-0.05810761
INCY,Incyte,2020-03-27,-0.057617567
INFO,IHS Markit Ltd-,2020-03-09,-0.1331193
INFO,IHS Markit Ltd-,2020-03-12,-0.119105704
INFO,IHS Markit Ltd-,2020-03-16,-0.088881046
INFO,IHS Markit Ltd-,2020-03-20,-0.08561801
INFO,IHS Markit Ltd-,2020-03-19,-0.06260748
INTC,Intel Corp-,2020-03-16,-0.19895741
INTC,Intel Corp-,2020-07-24,-0.1772352
INTC,Intel Corp-,2020-03-12,-0.1260927
INTC,Intel Corp-,2020-10-23,-0.11177147
INTC,Intel Corp-,2020-03-09,-0.092356004
INTU,Intuit Inc-,2020-03-16,-0.15637967
INTU,Intuit Inc-,2020-03-12,-0.092961505
INTU,Intuit Inc-,2020-03-27,-0.078269504
INTU,Intuit Inc-,2020-03-20,-0.06729373
INTU,Intuit Inc-,2020-06-11,-0.06276679
IP,International Paper,2020-03-12,-0.11879188
IP,International Paper,2020-03-16,-0.11793255
IP,International Paper,2020-03-23,-0.1087172
IP,International Paper,2020-03-09,-0.10098293
IP,International Paper,2020-06-11,-0.080677554
IPG,Interpublic Group,2020-03-12,-0.16569214
IPG,Interpublic Group,2020-03-16,-0.12034333
IPG,Interpublic Group,2020-03-20,-0.11884742
IPG,Interpublic Group,2020-04-01,-0.10749033
IPG,Interpublic Group,2020-03-09,-0.09466176
IPGP,IPG Photonics Corp-,2020-03-11,-0.106847905
IPGP,IPG Photonics Corp-,2020-10-28,-0.08476581
IPGP,IPG Photonics Corp-,2020-05-01,-0.080139354
IPGP,IPG Photonics Corp-,2020-03-19,-0.07632751
IPGP,IPG Photonics Corp-,2020-02-14,-0.07244233
IQV,IQVIA Holdings Inc-,2020-03-18,-0.18078133
IQV,IQVIA Holdings Inc-,2020-03-16,-0.14818752
IQV,IQVIA Holdings Inc-,2020-03-12,-0.10419176
IQV,IQVIA Holdings Inc-,2020-03-09,-0.09274092
IQV,IQVIA Holdings Inc-,2020-03-23,-0.08737835
IR,Ingersoll Rand,2020-03-09,-0.17493619
IR,Ingersoll Rand,2020-03-05,-0.14285237
IR,Ingersoll Rand,2020-03-18,-0.11396035
IR,Ingersoll Rand,2020-03-12,-0.09599154
IR,Ingersoll Rand,2020-03-16,-0.07913732
IRM,Iron Mountain Incorporated,2020-03-16,-0.16298576
IRM,Iron Mountain Incorporated,2020-03-12,-0.117490984
IRM,Iron Mountain Incorporated,2020-03-20,-0.101654865
IRM,Iron Mountain Incorporated,2020-04-15,-0.08038645
IRM,Iron Mountain Incorporated,2020-03-09,-0.07243875
ISRG,Intuitive Surgical Inc-,2020-03-16,-0.15268318
ISRG,Intuitive Surgical Inc-,2020-03-12,-0.10768551
ISRG,Intuitive Surgical Inc-,2020-03-09,-0.083516344
ISRG,Intuitive Surgical Inc-,2020-04-01,-0.077545166
ISRG,Intuitive Surgical Inc-,2020-03-23,-0.06942967
IT,Gartner Inc,2020-03-16,-0.13645163
IT,Gartner Inc,2020-03-20,-0.1103337
IT,Gartner Inc,2020-03-09,-0.08725351
IT,Gartner Inc,2020-06-11,-0.083960176
IT,Gartner Inc,2020-03-31,-0.07950948
ITW,Illinois Tool Works,2020-03-12,-0.12231415
ITW,Illinois Tool Works,2020-03-18,-0.11790848
ITW,Illinois Tool Works,2020-03-20,-0.08054409
ITW,Illinois Tool Works,2020-03-23,-0.06308732
ITW,Illinois Tool Works,2020-03-09,-0.060213372
IVZ,Invesco Ltd-,2020-04-23,-0.23740606
IVZ,Invesco Ltd-,2020-03-16,-0.21049245
IVZ,Invesco Ltd-,2020-03-12,-0.16632122
IVZ,Invesco Ltd-,2020-03-20,-0.14052442
IVZ,Invesco Ltd-,2020-04-01,-0.12538339
J,Jacobs Engineering Group,2020-03-20,-0.12900862
J,Jacobs Engineering Group,2020-03-12,-0.10637109
J,Jacobs Engineering Group,2020-03-16,-0.095344745
J,Jacobs Engineering Group,2020-02-27,-0.06743431
J,Jacobs Engineering Group,2020-03-27,-0.0638873
JBHT,J- B- Hunt Transport Services,2020-03-16,-0.15354407
JBHT,J- B- Hunt Transport Services,2020-10-16,-0.10235697
JBHT,J- B- Hunt Transport Services,2020-03-09,-0.08386673
JBHT,J- B- Hunt Transport Services,2020-04-20,-0.06420396
JBHT,J- B- Hunt Transport Services,2020-03-12,-0.057438187
JCI,Johnson Controls International,2020-03-12,-0.14294788
JCI,Johnson Controls International,2020-03-18,-0.11507762
JCI,Johnson Controls International,2020-03-16,-0.06973337
JCI,Johnson Controls International,2020-04-01,-0.06909882
JCI,Johnson Controls International,2020-03-09,-0.06607705
JKHY,Jack Henry & Associates,2020-08-19,-0.13782623
JKHY,Jack Henry & Associates,2020-03-20,-0.1007568
JKHY,Jack Henry & Associates,2020-03-16,-0.083841
JKHY,Jack Henry & Associates,2020-03-19,-0.0655182
JKHY,Jack Henry & Associates,2020-04-21,-0.06372683
JNJ,Johnson & Johnson,2020-03-23,-0.07578399
JNJ,Johnson & Johnson,2020-03-11,-0.07200298
JNJ,Johnson & Johnson,2020-03-19,-0.060397755
JNJ,Johnson & Johnson,2020-03-20,-0.05800608
JNJ,Johnson & Johnson,2020-03-16,-0.05479143
JNPR,Juniper Networks,2020-03-16,-0.093390815
JNPR,Juniper Networks,2020-09-03,-0.07753885
JNPR,Juniper Networks,2020-06-11,-0.07453777
JNPR,Juniper Networks,2020-03-09,-0.06972808
JNPR,Juniper Networks,2020-04-30,-0.06583973
JPM,JPMorgan Chase & Co-,2020-03-16,-0.16210578
JPM,JPMorgan Chase & Co-,2020-03-09,-0.14555216
JPM,JPMorgan Chase & Co-,2020-03-18,-0.11123194
JPM,JPMorgan Chase & Co-,2020-06-11,-0.08713137
JPM,JPMorgan Chase & Co-,2020-03-12,-0.08602656
K,Kellogg Co-,2020-03-19,-0.115628295
K,Kellogg Co-,2020-03-20,-0.09594523
K,Kellogg Co-,2020-02-06,-0.088900566
K,Kellogg Co-,2020-03-12,-0.058408327
K,Kellogg Co-,2020-09-08,-0.04249688
KEY,KeyCorp,2020-03-16,-0.2423768
KEY,KeyCorp,2020-03-18,-0.22705744
KEY,KeyCorp,2020-03-09,-0.20119388
KEY,KeyCorp,2020-03-12,-0.11951925
KEY,KeyCorp,2020-11-04,-0.09356882
KEYS,Keysight Technologies,2020-03-12,-0.10851244
KEYS,Keysight Technologies,2020-03-16,-0.0939203
KEYS,Keysight Technologies,2020-03-18,-0.090966746
KEYS,Keysight Technologies,2020-03-09,-0.07357137
KEYS,Keysight Technologies,2020-03-27,-0.07302154
KHC,Kraft Heinz Co,2020-03-12,-0.16505809
KHC,Kraft Heinz Co,2020-03-16,-0.08485187
KHC,Kraft Heinz Co,2020-03-09,-0.08286401
KHC,Kraft Heinz Co,2020-02-13,-0.07857354
KHC,Kraft Heinz Co,2020-03-23,-0.07017978
KIM,Kimco Realty,2020-03-16,-0.22087681
KIM,Kimco Realty,2020-03-12,-0.15482432
KIM,Kimco Realty,2020-04-01,-0.15277278
KIM,Kimco Realty,2020-04-16,-0.1354459
KIM,Kimco Realty,2020-03-23,-0.121907264
KLAC,KLA Corporation,2020-03-12,-0.14499225
KLAC,KLA Corporation,2020-03-18,-0.12521215
KLAC,KLA Corporation,2020-03-16,-0.1156013
KLAC,KLA Corporation,2020-03-20,-0.110643886
KLAC,KLA Corporation,2020-09-08,-0.10285261
KMB,Kimberly-Clark,2020-03-12,-0.09247436
KMB,Kimberly-Clark,2020-10-22,-0.07187096
KMB,Kimberly-Clark,2020-03-18,-0.06985097
KMB,Kimberly-Clark,2020-03-20,-0.066475935
KMB,Kimberly-Clark,2020-03-19,-0.060917757
KMI,Kinder Morgan,2020-03-18,-0.23628338
KMI,Kinder Morgan,2020-03-09,-0.18283899
KMI,Kinder Morgan,2020-03-16,-0.14931352
KMI,Kinder Morgan,2020-03-23,-0.11303729
KMI,Kinder Morgan,2020-03-12,-0.11183306
KMX,Carmax Inc,2020-03-16,-0.23043269
KMX,Carmax Inc,2020-03-09,-0.12236707
KMX,Carmax Inc,2020-09-24,-0.11650944
KMX,Carmax Inc,2020-03-12,-0.11589853
KMX,Carmax Inc,2020-03-18,-0.10875577
KO,Coca-Cola Company,2020-03-12,-0.101727955
KO,Coca-Cola Company,2020-03-20,-0.08816395
KO,Coca-Cola Company,2020-03-19,-0.069709726
KO,Coca-Cola Company,2020-03-16,-0.06852147
KO,Coca-Cola Company,2020-06-11,-0.065443866
KR,Kroger Co-,2020-03-25,-0.07612554
KR,Kroger Co-,2020-03-20,-0.073118225
KR,Kroger Co-,2020-11-09,-0.06733606
KR,Kroger Co-,2020-03-11,-0.06363908
KR,Kroger Co-,2020-03-12,-0.04924791
KSU,Kansas City Southern,2020-03-09,-0.16474512
KSU,Kansas City Southern,2020-03-12,-0.1205823
KSU,Kansas City Southern,2020-03-16,-0.11093989
KSU,Kansas City Southern,2020-03-18,-0.10316269
KSU,Kansas City Southern,2020-06-11,-0.07686174
L,Loews Corp-,2020-03-12,-0.17985797
L,Loews Corp-,2020-03-20,-0.1769221
L,Loews Corp-,2020-06-11,-0.11657419
L,Loews Corp-,2020-03-09,-0.11476024
L,Loews Corp-,2020-03-16,-0.10203363
LB,L Brands Inc-,2020-03-16,-0.32475466
LB,L Brands Inc-,2020-03-12,-0.2140111
LB,L Brands Inc-,2020-04-22,-0.16848741
LB,L Brands Inc-,2020-03-17,-0.13980481
LB,L Brands Inc-,2020-04-01,-0.122226365
LDOS,Leidos Holdings,2020-03-16,-0.14653935
LDOS,Leidos Holdings,2020-03-12,-0.13264228
LDOS,Leidos Holdings,2020-03-09,-0.08025565
LDOS,Leidos Holdings,2020-08-04,-0.063305035
LDOS,Leidos Holdings,2020-07-06,-0.05702025
LEG,Leggett & Platt,2020-03-16,-0.167026
LEG,Leggett & Platt,2020-03-18,-0.16434117
LEG,Leggett & Platt,2020-03-12,-0.14298871
LEG,Leggett & Platt,2020-05-05,-0.11565673
LEG,Leggett & Platt,2020-03-09,-0.10312658
LEN,Lennar Corp-,2020-03-16,-0.21833897
LEN,Lennar Corp-,2020-03-23,-0.14941819
LEN,Lennar Corp-,2020-03-12,-0.14026763
LEN,Lennar Corp-,2020-03-18,-0.12308736
LEN,Lennar Corp-,2020-03-09,-0.12228959
LH,Laboratory Corp- of America Holding,2020-03-16,-0.21412921
LH,Laboratory Corp- of America Holding,2020-03-12,-0.14966366
LH,Laboratory Corp- of America Holding,2020-03-18,-0.14383677
LH,Laboratory Corp- of America Holding,2020-04-01,-0.084317744
LH,Laboratory Corp- of America Holding,2020-11-09,-0.07460785
LHX,L3Harris Technologies,2020-03-16,-0.15431026
LHX,L3Harris Technologies,2020-03-12,-0.12624674
LHX,L3Harris Technologies,2020-03-09,-0.06910716
LHX,L3Harris Technologies,2020-03-05,-0.053723365
LHX,L3Harris Technologies,2020-06-24,-0.052169602
LIN,Linde plc,2020-03-16,-0.108513065
LIN,Linde plc,2020-03-12,-0.09587378
LIN,Linde plc,2020-03-09,-0.08876185
LIN,Linde plc,2020-04-01,-0.07269504
LIN,Linde plc,2020-06-11,-0.06912345
LKQ,LKQ Corporation,2020-03-18,-0.21379183
LKQ,LKQ Corporation,2020-03-16,-0.20129557
LKQ,LKQ Corporation,2020-03-23,-0.15927625
LKQ,LKQ Corporation,2020-03-12,-0.11782964
LKQ,LKQ Corporation,2020-09-21,-0.0704211
LLY,Lilly (Eli) & Co-,2020-03-12,-0.105344705
LLY,Lilly (Eli) & Co-,2020-03-20,-0.08373118
LLY,Lilly (Eli) & Co-,2020-03-16,-0.074378386
LLY,Lilly (Eli) & Co-,2020-03-19,-0.07244822
LLY,Lilly (Eli) & Co-,2020-10-27,-0.07166811
LMT,Lockheed Martin Corp-,2020-03-12,-0.13652562
LMT,Lockheed Martin Corp-,2020-03-16,-0.13205864
LMT,Lockheed Martin Corp-,2020-03-09,-0.08293383
LMT,Lockheed Martin Corp-,2020-03-20,-0.075950764
LMT,Lockheed Martin Corp-,2020-03-19,-0.05934321
LNC,Lincoln National,2020-03-12,-0.31021196
LNC,Lincoln National,2020-03-16,-0.28652775
LNC,Lincoln National,2020-03-09,-0.18410699
LNC,Lincoln National,2020-03-18,-0.14892647
LNC,Lincoln National,2020-06-11,-0.13807476
LNT,Alliant Energy Corp,2020-03-20,-0.101100795
LNT,Alliant Energy Corp,2020-03-19,-0.08387899
LNT,Alliant Energy Corp,2020-04-01,-0.07122889
LNT,Alliant Energy Corp,2020-03-12,-0.06838386
LNT,Alliant Energy Corp,2020-03-16,-0.067870855
LOW,Lowe's Cos-,2020-03-16,-0.28461224
LOW,Lowe's Cos-,2020-03-18,-0.12652837
LOW,Lowe's Cos-,2020-03-09,-0.111275874
LOW,Lowe's Cos-,2020-03-12,-0.09771351
LOW,Lowe's Cos-,2020-11-09,-0.093679704
LRCX,Lam Research,2020-03-16,-0.20368032
LRCX,Lam Research,2020-03-18,-0.16645166
LRCX,Lam Research,2020-03-12,-0.15104064
LRCX,Lam Research,2020-09-08,-0.09569448
LRCX,Lam Research,2020-03-09,-0.09548002
LUMN,Lumen Technologies,2020-03-20,-0.104261
LUMN,Lumen Technologies,2020-03-25,-0.09480775
LUMN,Lumen Technologies,2020-04-01,-0.07345768
LUMN,Lumen Technologies,2020-05-13,-0.05709796
LUMN,Lumen Technologies,2020-04-13,-0.053024396
LUV,Southwest Airlines,2020-03-12,-0.1638073
LUV,Southwest Airlines,2020-03-19,-0.13016379
LUV,Southwest Airlines,2020-03-27,-0.12514694
LUV,Southwest Airlines,2020-06-11,-0.12335175
LUV,Southwest Airlines,2020-04-01,-0.105641365
LVS,Las Vegas Sands,2020-03-16,-0.1934421
LVS,Las Vegas Sands,2020-03-27,-0.13862534
LVS,Las Vegas Sands,2020-03-09,-0.09958472
LVS,Las Vegas Sands,2020-03-12,-0.09664769
LVS,Las Vegas Sands,2020-03-11,-0.09319552
LW,Lamb Weston Holdings Inc,2020-03-16,-0.19686693
LW,Lamb Weston Holdings Inc,2020-03-18,-0.1658571
LW,Lamb Weston Holdings Inc,2020-03-09,-0.12763718
LW,Lamb Weston Holdings Inc,2020-07-28,-0.121727005
LW,Lamb Weston Holdings Inc,2020-03-12,-0.1198852
LYB,LyondellBasell,2020-03-16,-0.29425067
LYB,LyondellBasell,2020-03-09,-0.18870384
LYB,LyondellBasell,2020-03-12,-0.15882207
LYB,LyondellBasell,2020-06-11,-0.14091794
LYB,LyondellBasell,2020-04-15,-0.10680158
LYV,Live Nation Entertainment,2020-03-11,-0.18128958
LYV,Live Nation Entertainment,2020-03-16,-0.16561238
LYV,Live Nation Entertainment,2020-04-01,-0.15635279
LYV,Live Nation Entertainment,2020-03-12,-0.1488485
LYV,Live Nation Entertainment,2020-03-18,-0.1396145
MA,Mastercard Inc-,2020-03-16,-0.13611141
MA,Mastercard Inc-,2020-03-12,-0.110663235
MA,Mastercard Inc-,2020-03-09,-0.091134384
MA,Mastercard Inc-,2020-10-28,-0.084620394
MA,Mastercard Inc-,2020-06-11,-0.07250028
MAA,Mid-America Apartments,2020-03-16,-0.1827979
MAA,Mid-America Apartments,2020-03-12,-0.12956984
MAA,Mid-America Apartments,2020-03-20,-0.12821731
MAA,Mid-America Apartments,2020-03-18,-0.122721426
MAA,Mid-America Apartments,2020-03-09,-0.06486423
MAR,Marriott Int'l-,2020-03-18,-0.16477303
MAR,Marriott Int'l-,2020-03-17,-0.13853614
MAR,Marriott Int'l-,2020-06-11,-0.11534983
MAR,Marriott Int'l-,2020-03-16,-0.10105831
MAR,Marriott Int'l-,2020-03-11,-0.09402897
MAS,Masco Corp-,2020-03-16,-0.12427558
MAS,Masco Corp-,2020-03-20,-0.10032588
MAS,Masco Corp-,2020-03-18,-0.07947034
MAS,Masco Corp-,2020-11-09,-0.07749154
MAS,Masco Corp-,2020-03-09,-0.07546092
MCD,McDonald's Corp-,2020-03-16,-0.17287058
MCD,McDonald's Corp-,2020-03-12,-0.10120799
MCD,McDonald's Corp-,2020-03-23,-0.07980702
MCD,McDonald's Corp-,2020-03-18,-0.072473034
MCD,McDonald's Corp-,2020-03-09,-0.062241387
MCHP,Microchip Technology,2020-03-16,-0.2268305
MCHP,Microchip Technology,2020-03-12,-0.16364156
MCHP,Microchip Technology,2020-03-09,-0.10925237
MCHP,Microchip Technology,2020-03-11,-0.10443368
MCHP,Microchip Technology,2020-03-27,-0.08862298
MCK,McKesson Corp-,2020-03-16,-0.08900895
MCK,McKesson Corp-,2020-03-12,-0.08600977
MCK,McKesson Corp-,2020-03-23,-0.07664102
MCK,McKesson Corp-,2020-02-27,-0.07352744
MCK,McKesson Corp-,2020-03-09,-0.06965445
MCO,Moody's Corp,2020-03-18,-0.14764832
MCO,Moody's Corp,2020-03-16,-0.13910517
MCO,Moody's Corp,2020-03-09,-0.12309651
MCO,Moody's Corp,2020-03-12,-0.0886393
MCO,Moody's Corp,2020-03-11,-0.07450015
MDLZ,Mondelez International,2020-03-16,-0.12137353
MDLZ,Mondelez International,2020-03-12,-0.09682072
MDLZ,Mondelez International,2020-06-11,-0.04979805
MDLZ,Mondelez International,2020-03-20,-0.04843838
MDLZ,Mondelez International,2020-03-11,-0.047934577
MDT,Medtronic plc,2020-03-16,-0.13723753
MDT,Medtronic plc,2020-03-12,-0.09099239
MDT,Medtronic plc,2020-03-18,-0.073312275
MDT,Medtronic plc,2020-06-11,-0.07093515
MDT,Medtronic plc,2020-04-01,-0.0696822
MET,MetLife Inc-,2020-03-09,-0.18201534
MET,MetLife Inc-,2020-03-16,-0.17514415
MET,MetLife Inc-,2020-03-12,-0.1626956
MET,MetLife Inc-,2020-06-11,-0.09472806
MET,MetLife Inc-,2020-03-20,-0.09463877
MGM,MGM Resorts International,2020-03-16,-0.40968382
MGM,MGM Resorts International,2020-03-18,-0.2908284
MGM,MGM Resorts International,2020-03-12,-0.16957131
MGM,MGM Resorts International,2020-03-11,-0.1396658
MGM,MGM Resorts International,2020-06-11,-0.13946944
MHK,Mohawk Industries,2020-03-18,-0.2776783
MHK,Mohawk Industries,2020-07-09,-0.2230341
MHK,Mohawk Industries,2020-04-01,-0.13038838
MHK,Mohawk Industries,2020-03-20,-0.123637706
MHK,Mohawk Industries,2020-03-16,-0.12163844
MKC,McCormick & Co-,2020-03-19,-0.115631565
MKC,McCormick & Co-,2020-03-16,-0.11470442
MKC,McCormick & Co-,2020-03-12,-0.11120564
MKC,McCormick & Co-,2020-03-23,-0.08992083
MKC,McCormick & Co-,2020-11-09,-0.05636674
MKTX,MarketAxess,2020-03-23,-0.099145256
MKTX,MarketAxess,2020-03-16,-0.09720955
MKTX,MarketAxess,2020-03-18,-0.08665113
MKTX,MarketAxess,2020-11-09,-0.07964561
MKTX,MarketAxess,2020-03-11,-0.06809135
MLM,Martin Marietta Materials,2020-03-16,-0.1455872
MLM,Martin Marietta Materials,2020-03-18,-0.14188974
MLM,Martin Marietta Materials,2020-03-09,-0.113092475
MLM,Martin Marietta Materials,2020-03-12,-0.10610864
MLM,Martin Marietta Materials,2020-03-20,-0.09090958
MMC,Marsh & McLennan,2020-03-18,-0.12860036
MMC,Marsh & McLennan,2020-03-16,-0.11573221
MMC,Marsh & McLennan,2020-03-12,-0.06201515
MMC,Marsh & McLennan,2020-03-09,-0.056351576
MMC,Marsh & McLennan,2020-06-11,-0.054970678
MMM,3M Company,2020-03-12,-0.09736338
MMM,3M Company,2020-03-20,-0.09626326
MMM,3M Company,2020-03-16,-0.07906085
MMM,3M Company,2020-06-11,-0.07287902
MMM,3M Company,2020-03-09,-0.06444739
MNST,Monster Beverage,2020-03-16,-0.082664095
MNST,Monster Beverage,2020-03-12,-0.074195124
MNST,Monster Beverage,2020-03-09,-0.06765565
MNST,Monster Beverage,2020-03-11,-0.067557275
MNST,Monster Beverage,2020-03-18,-0.06661638
MO,Altria Group Inc,2020-03-12,-0.10568999
MO,Altria Group Inc,2020-03-23,-0.08839134
MO,Altria Group Inc,2020-03-20,-0.07905487
MO,Altria Group Inc,2020-06-11,-0.06240463
MO,Altria Group Inc,2020-03-16,-0.047268946
MOS,The Mosaic Company,2020-03-18,-0.3216906
MOS,The Mosaic Company,2020-03-09,-0.18204188
MOS,The Mosaic Company,2020-03-12,-0.16864057
MOS,The Mosaic Company,2020-11-03,-0.12915878
MOS,The Mosaic Company,2020-03-06,-0.12413425
MPC,Marathon Petroleum,2020-03-12,-0.3148331
MPC,Marathon Petroleum,2020-03-16,-0.2055425
MPC,Marathon Petroleum,2020-03-18,-0.1922226
MPC,Marathon Petroleum,2020-03-09,-0.14634813
MPC,Marathon Petroleum,2020-03-23,-0.13119712
MRK,Merck & Co-,2020-03-16,-0.09320168
MRK,Merck & Co-,2020-03-23,-0.07204042
MRK,Merck & Co-,2020-03-12,-0.062479693
MRK,Merck & Co-,2020-04-21,-0.05618205
MRK,Merck & Co-,2020-06-11,-0.05556983
MRO,Marathon Oil Corp-,2020-03-09,-0.632092
MRO,Marathon Oil Corp-,2020-03-06,-0.13279909
MRO,Marathon Oil Corp-,2020-06-11,-0.12732205
MRO,Marathon Oil Corp-,2020-03-16,-0.124427624
MRO,Marathon Oil Corp-,2020-05-01,-0.10681398
MS,Morgan Stanley,2020-03-16,-0.1696028
MS,Morgan Stanley,2020-03-12,-0.16346067
MS,Morgan Stanley,2020-03-09,-0.10951189
MS,Morgan Stanley,2020-03-18,-0.09427493
MS,Morgan Stanley,2020-06-11,-0.088412665
MSCI,MSCI Inc,2020-03-16,-0.1399031
MSCI,MSCI Inc,2020-03-18,-0.13686441
MSCI,MSCI Inc,2020-03-09,-0.10305416
MSCI,MSCI Inc,2020-06-11,-0.09935126
MSCI,MSCI Inc,2020-11-09,-0.075663544
MSFT,Microsoft Corp-,2020-03-16,-0.1594534
MSFT,Microsoft Corp-,2020-03-12,-0.099641666
MSFT,Microsoft Corp-,2020-02-27,-0.07306435
MSFT,Microsoft Corp-,2020-03-09,-0.07017846
MSFT,Microsoft Corp-,2020-09-03,-0.06394868
MSI,Motorola Solutions Inc-,2020-03-12,-0.13132738
MSI,Motorola Solutions Inc-,2020-03-27,-0.09808601
MSI,Motorola Solutions Inc-,2020-03-23,-0.092342645
MSI,Motorola Solutions Inc-,2020-03-20,-0.09163673
MSI,Motorola Solutions Inc-,2020-06-11,-0.08552213
MTB,M&T Bank Corp-,2020-03-09,-0.14168178
MTB,M&T Bank Corp-,2020-03-16,-0.12471388
MTB,M&T Bank Corp-,2020-03-23,-0.11422017
MTB,M&T Bank Corp-,2020-11-04,-0.11122565
MTB,M&T Bank Corp-,2020-06-11,-0.09395779
MTD,Mettler Toledo,2020-03-20,-0.111799
MTD,Mettler Toledo,2020-03-23,-0.09031435
MTD,Mettler Toledo,2020-03-16,-0.07725784
MTD,Mettler Toledo,2020-03-09,-0.06610212
MTD,Mettler Toledo,2020-06-11,-0.06486917
MU,Micron Technology,2020-03-16,-0.22087815
MU,Micron Technology,2020-03-12,-0.11912771
MU,Micron Technology,2020-03-09,-0.1130101
MU,Micron Technology,2020-03-11,-0.090474404
MU,Micron Technology,2020-06-11,-0.07826551
MXIM,Maxim Integrated Products Inc,2020-03-16,-0.1332961
MXIM,Maxim Integrated Products Inc,2020-03-12,-0.10124216
MXIM,Maxim Integrated Products Inc,2020-03-09,-0.09290346
MXIM,Maxim Integrated Products Inc,2020-03-18,-0.073437355
MXIM,Maxim Integrated Products Inc,2020-03-11,-0.06713403
NCLH,Norwegian Cruise Line Holdings,2020-03-12,-0.44309032
NCLH,Norwegian Cruise Line Holdings,2020-03-09,-0.31334692
NCLH,Norwegian Cruise Line Holdings,2020-03-11,-0.3103767
NCLH,Norwegian Cruise Line Holdings,2020-03-27,-0.2677255
NCLH,Norwegian Cruise Line Holdings,2020-05-05,-0.25587562
NDAQ,"Nasdaq, Inc-",2020-03-16,-0.11857727
NDAQ,"Nasdaq, Inc-",2020-03-12,-0.11387659
NDAQ,"Nasdaq, Inc-",2020-03-23,-0.099717386
NDAQ,"Nasdaq, Inc-",2020-03-20,-0.08907963
NDAQ,"Nasdaq, Inc-",2020-06-11,-0.057977326
NEE,NextEra Energy,2020-03-12,-0.14406738
NEE,NextEra Energy,2020-04-01,-0.09766937
NEE,NextEra Energy,2020-03-16,-0.095549434
NEE,NextEra Energy,2020-03-20,-0.07700936
NEE,NextEra Energy,2020-03-11,-0.058247015
NEM,Newmont Corporation,2020-03-13,-0.11783926
NEM,Newmont Corporation,2020-03-18,-0.09690533
NEM,Newmont Corporation,2020-03-09,-0.09134479
NEM,Newmont Corporation,2020-08-11,-0.07681965
NEM,Newmont Corporation,2020-05-26,-0.062837616
NFLX,Netflix Inc-,2020-03-16,-0.11809528
NFLX,Netflix Inc-,2020-03-12,-0.10433862
NFLX,Netflix Inc-,2020-11-09,-0.08984649
NFLX,Netflix Inc-,2020-10-21,-0.0717332
NFLX,Netflix Inc-,2020-07-17,-0.06745147
NI,NiSource Inc-,2020-03-16,-0.18438882
NI,NiSource Inc-,2020-03-12,-0.12064691
NI,NiSource Inc-,2020-03-20,-0.10650275
NI,NiSource Inc-,2020-04-01,-0.07957558
NI,NiSource Inc-,2020-05-06,-0.06788699
NKE,"Nike, Inc-",2020-03-12,-0.12405269
NKE,"Nike, Inc-",2020-03-16,-0.12363834
NKE,"Nike, Inc-",2020-06-26,-0.07929516
NKE,"Nike, Inc-",2020-03-23,-0.07143147
NKE,"Nike, Inc-",2020-06-11,-0.07048387
NLOK,NortonLifeLock,2020-02-03,-0.50509495
NLOK,NortonLifeLock,2020-03-09,-0.0831256
NLOK,NortonLifeLock,2020-11-06,-0.0769066
NLOK,NortonLifeLock,2020-06-11,-0.069126345
NLOK,NortonLifeLock,2020-09-11,-0.061487265
NLSN,Nielsen Holdings,2020-03-09,-0.13597943
NLSN,Nielsen Holdings,2020-03-23,-0.13164522
NLSN,Nielsen Holdings,2020-03-12,-0.12265869
NLSN,Nielsen Holdings,2020-03-20,-0.10580098
NLSN,Nielsen Holdings,2020-02-27,-0.08804247
NOC,Northrop Grumman,2020-03-16,-0.10698701
