Symbol,Name,GICS Sector,GICS Sub-Industry,ReturnSum,Rank
LUMN,Lumen Technologies,Communication Services,Alternative Carriers,-0.08238629275001585,343
CNP,CenterPoint Energy,Utilities,Multi-Utilities,-0.0830516911810264,344
ETR,Entergy Corp-,Utilities,Electric Utilities,-0.08713352833001409,345
GILD,Gilead Sciences,Health Care,Biotechnology,-0.08734145882772282,346
PEAK,Healthpeak Properties,Real Estate,Health Care REITs,-0.087600274651777,347
DISH,Dish Network,Communication Services,Cable & Satellite,-0.08883283945033327,348
NUE,Nucor Corp-,Materials,Steel,-0.08937989140395075,349
F,Ford Motor Company,Consumer Discretionary,Automobile Manufacturers,-0.09488434076774865,350
PRGO,Perrigo,Health Care,Pharmaceuticals,-0.0953842666640412,351
MRK,Merck & Co-,Health Care,Pharmaceuticals,-0.0963299223658396,352
JNPR,Juniper Networks,Information Technology,Communications Equipment,-0.09842578828101978,353
NOC,Northrop Grumman,Industrials,Aerospace & Defense,-0.10057223759940825,354
EVRG,Evergy,Utilities,Electric Utilities,-0.10132509033428505,355
NI,NiSource Inc-,Utilities,Multi-Utilities,-0.10466558753978461,356
CSCO,Cisco Systems,Information Technology,Communications Equipment,-0.10492559790145606,357
BDX,Becton Dickinson,Health Care,Health Care Equipment,-0.10569818978547119,358
MHK,Mohawk Industries,Consumer Discretionary,Home Furnishings,-0.10921056733059231,359
SRE,Sempra Energy,Utilities,Multi-Utilities,-0.11295698798494413,360
XRAY,Dentsply Sirona,Health Care,Health Care Supplies,-0.11327303490543272,361
INCY,Incyte,Health Care,Biotechnology,-0.11577507821493782,362
VTR,Ventas Inc,Real Estate,Health Care REITs,-0.11614061746513471,363
DFS,Discover Financial Services,Financials,Consumer Finance,-0.1171301229042001,364
MET,MetLife Inc-,Financials,Life & Health Insurance,-0.12070922742714174,365
ALL,Allstate Corp,Financials,Property & Casualty Insurance,-0.12530305697146105,366
PM,Philip Morris International,Consumer Staples,Tobacco,-0.1279651372897206,367
WMB,Williams Companies,Energy,Oil & Gas Storage & Transportation,-0.12990703980904073,368
HBI,Hanesbrands Inc,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",-0.13757722795708105,369
IBM,International Business Machines,Information Technology,IT Consulting & Other Services,-0.13791846709500533,370
IVZ,Invesco Ltd-,Financials,Asset Management & Custody Banks,-0.14202704839408398,371
GL,Globe Life Inc-,Financials,Life & Health Insurance,-0.1425357310072286,372
EIX,Edison Int'l,Utilities,Electric Utilities,-0.14424499092274345,373
RF,Regions Financial Corp-,Financials,Regional Banks,-0.14587106241378933,374
O,Realty Income Corporation,Real Estate,Retail REITs,-0.14707920620276127,375
STT,State Street Corp-,Financials,Asset Management & Custody Banks,-0.150139716672129,376
HAS,Hasbro Inc-,Consumer Discretionary,Leisure Products,-0.1533686487673549,377
LW,Lamb Weston Holdings Inc,Consumer Staples,Packaged Foods & Meats,-0.1547661749937106,378
LVS,Las Vegas Sands,Consumer Discretionary,Casinos & Gaming,-0.15571823132631835,379
BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,-0.15876786049921066,380
PFG,Principal Financial Group,Financials,Life & Health Insurance,-0.16085449562524445,381
SYY,Sysco Corp-,Consumer Staples,Food Distributors,-0.16329443389258813,382
TAP,Molson Coors Beverage Company,Consumer Staples,Brewers,-0.1634926391125191,383
ESS,"Essex Property Trust, Inc-",Real Estate,Residential REITs,-0.1661664344064775,384
FLT,FleetCor Technologies Inc,Information Technology,Data Processing & Outsourced Services,-0.16699792485451326,385
VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",-0.16783744360145647,386
RE,Everest Re Group Ltd-,Financials,Reinsurance,-0.17366784806654323,387
BSX,Boston Scientific,Health Care,Health Care Equipment,-0.17403739657311235,388
TFC,Truist Financial,Financials,Regional Banks,-0.17509059362055268,389
UDR,"UDR, Inc-",Real Estate,Residential REITs,-0.1753511180431815,390
NTRS,Northern Trust Corp-,Financials,Asset Management & Custody Banks,-0.17541446675750194,391
COF,Capital One Financial,Financials,Consumer Finance,-0.1754739261814393,392
GD,General Dynamics,Industrials,Aerospace & Defense,-0.17795657391252462,393
WELL,Welltower Inc-,Real Estate,Health Care REITs,-0.1821436025784351,394
JPM,JPMorgan Chase & Co-,Financials,Diversified Banks,-0.18555961284437217,395
L,Loews Corp-,Financials,Multi-line Insurance,-0.18841016419173684,396
GE,General Electric,Industrials,Industrial Conglomerates,-0.1886080481344834,397
BIIB,Biogen Inc-,Health Care,Biotechnology,-0.19263332810805878,398
PPL,PPL Corp-,Utilities,Electric Utilities,-0.1955954754666891,399
FITB,Fifth Third Bancorp,Financials,Regional Banks,-0.1970478484290652,400
LYB,LyondellBasell,Materials,Specialty Chemicals,-0.20044531661551446,401
LEG,Leggett & Platt,Consumer Discretionary,Home Furnishings,-0.20077927036618348,402
VTRS,Viatris,Health Care,Pharmaceuticals,-0.2019560684566386,403
CME,CME Group Inc-,Financials,Financial Exchanges & Data,-0.2023454014561139,404
MAR,Marriott Int'l-,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",-0.20904456994321663,405
AVB,AvalonBay Communities,Real Estate,Residential REITs,-0.21219449615455233,406
SYF,Synchrony Financial,Financials,Consumer Finance,-0.21390713038272224,407
LUV,Southwest Airlines,Industrials,Airlines,-0.21398592193145305,408
IRM,Iron Mountain Incorporated,Real Estate,Specialized REITs,-0.22118005092488602,409
NRG,NRG Energy,Utilities,Independent Power Producers & Energy Traders,-0.22177359845954925,410
MO,Altria Group Inc,Consumer Staples,Tobacco,-0.2268558950163424,411
NLSN,Nielsen Holdings,Industrials,Research & Consulting Services,-0.23789138748543337,412
CFG,Citizens Financial Group,Financials,Regional Banks,-0.23821060039335862,413
INTC,Intel Corp-,Information Technology,Semiconductors,-0.2384243686828995,414
MGM,MGM Resorts International,Consumer Discretionary,Casinos & Gaming,-0.24074835603823885,415
NTAP,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",-0.2430524069641251,416
BEN,Franklin Resources,Financials,Asset Management & Custody Banks,-0.24370112232281826,417
WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,-0.24475390766747296,418
AFL,AFLAC Inc,Financials,Life & Health Insurance,-0.24543653716682456,419
BAC,Bank of America Corp,Financials,Diversified Banks,-0.25090283720055595,420
PRU,Prudential Financial,Financials,Life & Health Insurance,-0.2562553256866522,421
VIAC,ViacomCBS,Communication Services,Movies & Entertainment,-0.2576233457075432,422
PNC,PNC Financial Services,Financials,Regional Banks,-0.258510085666785,423
BK,The Bank of New York Mellon,Financials,Asset Management & Custody Banks,-0.2591199454473099,424
NLOK,NortonLifeLock,Information Technology,Application Software,-0.2712600768136326,425
HBAN,Huntington Bancshares,Financials,Regional Banks,-0.28032111388165504,426
PBCT,People's United Financial,Financials,Thrifts & Mortgage Finance,-0.28491802111966535,427
T,AT&T Inc-,Communication Services,Integrated Telecommunication Services,-0.2888056258962024,428
CBOE,Cboe Global Markets,Financials,Financial Exchanges & Data,-0.2895912009989843,429
BKR,Baker Hughes Co,Energy,Oil & Gas Equipment & Services,-0.2928450377366971,430
CINF,Cincinnati Financial,Financials,Property & Casualty Insurance,-0.2939457024476724,431
HIG,Hartford Financial Svc-Gp-,Financials,Property & Casualty Insurance,-0.3005387297744164,432
REG,Regency Centers Corporation,Real Estate,Retail REITs,-0.3008251538849436,433
KEY,KeyCorp,Financials,Regional Banks,-0.301871441595722,434
WBA,Walgreens Boots Alliance,Consumer Staples,Drug Retail,-0.30255570866575,435
EQR,Equity Residential,Real Estate,Residential REITs,-0.30376155563862994,436
WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",-0.3092703357542632,437
ZION,Zions Bancorp,Financials,Regional Banks,-0.3117367478844244,438
FOX,Fox Corporation (Class B),Communication Services,Movies & Entertainment,-0.3143177120364271,439
UAA,Under Armour (Class A),Consumer Discretionary,"Apparel, Accessories & Luxury Goods",-0.3163145311700646,440
HST,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,-0.32126287010032684,441
FOXA,Fox Corporation (Class A),Communication Services,Movies & Entertainment,-0.323543430713471,442
AIG,American International Group,Financials,Property & Casualty Insurance,-0.32978946386720054,443
DISCA,"Discovery, Inc- (Class A)",Communication Services,Broadcasting,-0.33591590318246745,444
USB,U-S- Bancorp,Financials,Diversified Banks,-0.3369008851586841,445
OMC,Omnicom Group,Communication Services,Advertising,-0.337279657178442,446
FLIR,FLIR Systems,Information Technology,Electronic Equipment & Instruments,-0.3447065217769705,447
UA,Under Armour (Class C),Consumer Discretionary,"Apparel, Accessories & Luxury Goods",-0.3462020544684492,448
WYNN,Wynn Resorts Ltd,Consumer Discretionary,Casinos & Gaming,-0.35088754710159265,449
RTX,Raytheon Technologies,Industrials,Aerospace & Defense,-0.35199903118336806,450
HWM,Howmet Aerospace,Industrials,Aerospace & Defense,-0.35219257103744894,451
CMA,Comerica Inc-,Financials,Diversified Banks,-0.35300340756657533,452
MTB,M&T Bank Corp-,Financials,Regional Banks,-0.3582809607614763,453
KIM,Kimco Realty,Real Estate,Retail REITs,-0.36088546266546473,454
CVX,Chevron Corp-,Energy,Integrated Oil & Gas,-0.36294218903640285,455
DISCK,"Discovery, Inc- (Class C)",Communication Services,Broadcasting,-0.3644437523907982,456
TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,-0.3664902735763462,457
LNC,Lincoln National,Financials,Multi-line Insurance,-0.3712987008620985,458
FRT,Federal Realty Investment Trust,Real Estate,Retail REITs,-0.3728761604579631,459
UNM,Unum Group,Financials,Life & Health Insurance,-0.37532185757299885,460
BXP,Boston Properties,Real Estate,Office REITs,-0.3924283892120002,461
FLS,Flowserve Corporation,Industrials,Industrial Machinery,-0.39640964299906045,462
HES,Hess Corporation,Energy,Integrated Oil & Gas,-0.39729426108533517,463
PVH,PVH Corp-,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",-0.39940700883744285,464
RL,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",-0.4165276506100781,465
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,-0.4171586778538767,466
HII,Huntington Ingalls Industries,Industrials,Aerospace & Defense,-0.43073112242564093,467
ALK,Alaska Air Group Inc,Industrials,Airlines,-0.4350282759114634,468
KMI,Kinder Morgan,Energy,Oil & Gas Storage & Transportation,-0.44942002501920797,469
CXO,Concho Resources,Energy,Oil & Gas Exploration & Production,-0.45498019049409777,470
C,Citigroup Inc-,Financials,Diversified Banks,-0.45777863122930285,471
PXD,Pioneer Natural Resources,Energy,Oil & Gas Exploration & Production,-0.4582021528040059,472
HPE,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",-0.46108823746908456,473
DAL,Delta Air Lines Inc-,Industrials,Airlines,-0.47144248301628977,474
SLG,SL Green Realty,Real Estate,Office REITs,-0.47799934101931285,475
MPC,Marathon Petroleum,Energy,Oil & Gas Refining & Marketing,-0.48082736968353856,476
FE,FirstEnergy Corp,Utilities,Electric Utilities,-0.4970407286018599,477
AIV,Apartment Investment & Management,Real Estate,Residential REITs,-0.5021680921781808,478
VNO,Vornado Realty Trust,Real Estate,Office REITs,-0.5294514508568682,479
HAL,Halliburton Co-,Energy,Oil & Gas Equipment & Services,-0.5301766424672678,480
XRX,Xerox,Information Technology,"Technology Hardware, Storage & Peripherals",-0.5312261539802421,481
BA,Boeing Company,Industrials,Aerospace & Defense,-0.5582634380771196,482
COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,-0.5746922443649964,483
RCL,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",-0.5806961687194416,484
DXC,DXC Technology,Information Technology,IT Consulting & Other Services,-0.5910334212821908,485
EOG,EOG Resources,Energy,Oil & Gas Exploration & Production,-0.6020583060308127,486
VLO,Valero Energy,Energy,Oil & Gas Refining & Marketing,-0.6250937307049753,487
XOM,Exxon Mobil Corp-,Energy,Integrated Oil & Gas,-0.6627564865921158,488
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,-0.6639644374299678,489
SPG,Simon Property Group Inc,Real Estate,Retail REITs,-0.6672457324893912,490
DVN,Devon Energy,Energy,Oil & Gas Exploration & Production,-0.7053810824872926,491
APA,Apache Corporation,Energy,Oil & Gas Exploration & Production,-0.7601355258375406,492
NOV,National Oilwell Varco Inc-,Energy,Oil & Gas Equipment & Services,-0.7757088468351867,493
SLB,Schlumberger Ltd-,Energy,Oil & Gas Equipment & Services,-0.7833941362623591,494
WFC,Wells Fargo,Financials,Diversified Banks,-0.8120836351154139,495
UAL,United Airlines Holdings,Industrials,Airlines,-0.821165107525303,496
AAL,American Airlines Group,Industrials,Airlines,-0.8246340298792347,497
OKE,ONEOK,Energy,Oil & Gas Storage & Transportation,-0.8407336514210328,498
HFC,HollyFrontier Corp,Energy,Oil & Gas Refining & Marketing,-0.8449723386584083,499
MRO,Marathon Oil Corp-,Energy,Oil & Gas Exploration & Production,-0.9535332136438228,500
FANG,Diamondback Energy,Energy,Oil & Gas Exploration & Production,-0.9592818698001793,501
FTI,TechnipFMC,Energy,Oil & Gas Equipment & Services,-1.003985921270214,502
NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",-1.0125975141272647,503
CCL,Carnival Corp-,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",-1.076721349498257,504
OXY,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,-1.1778723462775815,505
